date,min_relative_humidity_v,max_relative_humidity_v,min_temperature_v,max_temperature_v,precipitation_v
2005-06-09,57.4,89.29,10.94,18.83,2.02
2005-06-08,57.18,89.22,10.88,18.78,1.95
2005-06-07,57.44,89.29,10.83,18.72,2.01
2005-06-06,57.32,89.3,10.71,18.65,2.02
2005-06-05,57.24,89.28,10.63,18.58,1.98
2005-06-04,57.16,89.42,10.57,18.5,2.01
2005-06-03,57.52,89.42,10.53,18.41,2.2
2005-06-02,57.84,89.47,10.44,18.29,2.24
2005-06-01,57.7,89.46,10.38,18.24,2.2
2005-05-31,57.72,89.53,10.28,18.2,2.21
2005-05-30,57.64,89.6,10.16,18.11,2.2
2005-05-29,57.68,89.59,10,17.99,2.28
2005-05-28,57.61,89.46,9.87,17.89,2.23
2005-05-27,57.37,89.42,9.73,17.77,2.18
2005-05-26,57.44,89.48,9.64,17.62,2.14
2005-05-25,57.57,89.62,9.55,17.53,2.21
2005-05-24,57.64,89.75,9.45,17.38,2.32
2005-05-23,57.43,89.75,9.32,17.29,2.19
2005-05-22,57.34,89.63,9.22,17.18,2.16
2005-05-21,57.49,89.77,9.09,17.03,2.17
2005-05-20,57.58,89.68,9,16.91,2.2
2005-05-19,57.27,89.6,8.86,16.84,2
2005-05-18,56.75,89.59,8.76,16.78,1.95
2005-05-17,56.86,89.65,8.64,16.63,1.94
2005-05-16,56.84,89.65,8.53,16.47,1.91
2005-05-15,56.68,89.69,8.42,16.39,1.96
2005-05-14,56.67,89.67,8.33,16.28,1.88
2005-05-13,56.9,89.78,8.22,16.17,1.94
2005-05-12,57.04,89.88,8.11,16.05,1.92
2005-05-11,57.15,89.94,8,15.91,1.91
2005-05-10,57.1,89.91,7.9,15.78,1.91
2005-05-09,57.05,89.88,7.86,15.73,1.98
2005-05-08,56.9,89.83,7.79,15.65,2.04
2005-05-07,57.01,89.77,7.7,15.58,2.12
2005-05-06,56.82,89.51,7.58,15.56,2.09
2005-05-05,56.78,89.45,7.43,15.48,2.03
2005-05-04,56.94,89.55,7.35,15.38,2.12
2005-05-03,57.15,89.49,7.22,15.3,2.18
2005-05-02,57.07,89.44,7.11,15.17,2.22
2005-05-01,57.01,89.26,6.99,15.03,2.36
2005-04-30,57.17,89.23,6.92,14.89,2.53
2005-04-29,57.22,89.29,6.82,14.79,2.69
2005-04-28,56.99,89.32,6.71,14.71,2.68
2005-04-27,56.78,89.34,6.59,14.63,2.72
2005-04-26,56.82,89.36,6.49,14.52,2.8
2005-04-25,56.7,89.29,6.38,14.44,2.78
2005-04-24,56.84,89.35,6.23,14.31,2.66
2005-04-23,57.06,89.42,6.13,14.16,2.7
2005-04-22,57.5,89.63,6.08,14,2.72
2005-04-21,57.82,89.75,6.01,13.81,2.7
2005-04-20,57.92,89.87,5.98,13.65,2.8
2005-04-19,58.04,89.9,5.87,13.49,2.84
2005-04-18,58.12,89.94,5.78,13.35,2.85
2005-04-17,58.34,90.05,5.68,13.26,2.89
2005-04-16,58.54,90.23,5.59,13.17,2.89
2005-04-15,58.76,90.28,5.48,13.06,2.83
2005-04-14,58.65,90.34,5.38,12.98,2.77
2005-04-13,58.95,90.39,5.28,12.85,2.89
2005-04-12,59.34,90.49,5.2,12.71,2.99
2005-04-11,59.57,90.49,5.12,12.6,2.96
2005-04-10,59.66,90.52,5.03,12.5,3.09
2005-04-09,59.69,90.44,4.92,12.42,3.08
2005-04-08,60.04,90.52,4.78,12.25,3.04
2005-04-07,59.96,90.49,4.67,12.12,2.98
2005-04-06,60.02,90.56,4.58,12.04,3.06
2005-04-05,60.22,90.47,4.41,11.93,3.04
2005-04-04,60.19,90.4,4.25,11.82,3
2005-04-03,60.08,90.32,4.15,11.69,3
2005-04-02,60.14,90.1,4.08,11.54,3
2005-04-01,60.07,90.18,4.01,11.44,3.04
2005-03-31,59.9,90.18,3.88,11.34,3
2005-03-30,60.13,90.32,3.85,11.21,3.02
2005-03-29,60.3,90.4,3.82,11.16,3.09
2005-03-28,60.57,90.38,3.77,11.08,3.04
2005-03-27,60.66,90.47,3.72,11.05,3.14
2005-03-26,61.02,90.6,3.67,10.95,3.04
2005-03-25,61.28,90.66,3.65,10.87,3.19
2005-03-24,61.4,90.73,3.6,10.82,3.36
2005-03-23,61.37,90.83,3.53,10.74,3.37
2005-03-22,61.58,90.95,3.47,10.6,3.42
2005-03-21,61.64,91.18,3.47,10.56,3.33
2005-03-20,61.88,91.36,3.52,10.55,3.41
2005-03-19,62.53,91.6,3.53,10.5,3.42
2005-03-18,62.74,91.88,3.49,10.51,3.42
2005-03-17,63.22,92.01,3.51,10.49,3.36
2005-03-16,63.86,92.21,3.56,10.48,3.47
2005-03-15,64.29,92.29,3.47,10.39,3.53
2005-03-14,64.46,92.23,3.37,10.25,3.45
2005-03-13,64.26,92.14,3.25,10.18,3.39
2005-03-12,64.31,92.16,3.16,10.02,3.36
2005-03-11,64.51,92.2,3.05,9.9,3.45
2005-03-10,64.68,92.25,2.93,9.75,3.49
2005-03-09,64.51,92.24,2.85,9.66,3.47
2005-03-08,64.8,92.34,2.78,9.56,3.73
2005-03-07,64.69,92.41,2.74,9.55,3.7
2005-03-06,64.73,92.28,2.61,9.48,3.71
2005-03-05,65.04,92.34,2.49,9.37,3.67
2005-03-04,64.96,92.31,2.37,9.26,3.67
2005-03-03,65.07,92.27,2.27,9.13,3.82
2005-03-02,65.13,92.36,2.17,9.02,3.89
2005-03-01,65.31,92.41,2.08,8.89,3.89
2005-02-28,65.47,92.39,2.03,8.8,3.86
2005-02-27,65.77,92.46,2.07,8.79,3.92
2005-02-26,66.03,92.65,2.09,8.74,4.11
2005-02-25,66.36,92.64,2.09,8.69,4.29
2005-02-24,66.48,92.7,2.08,8.66,4.44
2005-02-23,66.4,92.81,2.05,8.63,4.42
2005-02-22,66.6,92.76,2.05,8.58,4.52
2005-02-21,66.7,92.58,2.01,8.5,4.4
2005-02-20,66.78,92.41,1.95,8.44,4.51
2005-02-19,66.97,92.4,1.96,8.38,4.72
2005-02-18,67.17,92.48,1.93,8.31,4.86
2005-02-17,67.58,92.74,1.91,8.24,4.88
2005-02-16,67.92,92.92,1.85,8.17,4.78
2005-02-15,67.99,92.86,1.8,8.07,4.73
2005-02-14,67.91,92.88,1.73,8.01,4.59
2005-02-13,67.87,92.97,1.7,7.97,4.67
2005-02-12,67.87,93.01,1.55,7.89,4.54
2005-02-11,68.08,93.04,1.4,7.81,4.34
2005-02-10,68.06,93.05,1.26,7.77,4.1
2005-02-09,68.14,93.02,1.18,7.67,3.92
2005-02-08,68.56,93.03,1.11,7.57,4.02
2005-02-07,68.73,93.15,1.01,7.49,3.88
2005-02-06,69.08,93.4,0.95,7.43,3.88
2005-02-05,69.59,93.52,0.91,7.31,4.06
2005-02-04,69.78,93.66,0.86,7.23,3.86
2005-02-03,70.02,93.67,0.84,7.16,3.78
2005-02-02,70.12,93.56,0.82,7.1,3.82
2005-02-01,70.33,93.59,0.88,7.05,3.78
2005-01-31,70.94,93.66,0.92,7.03,3.81
2005-01-30,71.48,93.8,0.95,6.97,4.11
2005-01-29,72.02,93.96,0.94,6.88,4.19
2005-01-28,72.67,94.19,1.02,6.84,4.33
2005-01-27,73.01,94.3,1.13,6.84,4.36
2005-01-26,73.44,94.43,1.21,6.84,4.45
2005-01-25,73.89,94.63,1.28,6.88,4.67
2005-01-24,74.37,94.79,1.31,6.89,4.66
2005-01-23,74.96,94.89,1.37,6.88,4.71
2005-01-22,75.24,94.95,1.44,6.89,4.67
2005-01-21,75.5,95.19,1.48,6.92,4.68
2005-01-20,75.94,95.32,1.51,6.91,4.74
2005-01-19,76.03,95.45,1.5,6.92,4.81
2005-01-18,76.18,95.61,1.49,6.92,4.82
2005-01-17,76.43,95.6,1.45,6.88,5.04
2005-01-16,76.41,95.5,1.42,6.84,5.14
2005-01-15,76.24,95.4,1.35,6.82,5.06
2005-01-14,76.03,95.24,1.26,6.77,5
2005-01-13,75.76,95.06,1.09,6.66,5.01
2005-01-12,75.28,94.87,0.9,6.53,5.05
2005-01-11,74.98,94.73,0.79,6.42,5.18
2005-01-10,74.82,94.71,0.66,6.32,5.13
2005-01-09,74.54,94.67,0.57,6.22,5.16
2005-01-08,74.33,94.59,0.47,6.12,5.2
2005-01-07,74.26,94.6,0.31,6.01,5.17
2005-01-06,74.43,94.58,0.17,5.91,4.97
2005-01-05,74.3,94.49,0.08,5.78,5.19
2005-01-04,74.29,94.3,-0.05,5.64,5.1
2005-01-03,74.42,94.27,-0.09,5.59,5.13
2005-01-02,74.57,94.38,-0.11,5.58,5.14
2005-01-01,74.65,94.51,-0.12,5.56,5.08
2004-12-31,74.82,94.46,-0.14,5.52,4.99
2004-12-30,74.86,94.45,-0.15,5.47,4.89
2004-12-29,75.04,94.42,-0.06,5.5,4.75
2004-12-28,75.44,94.41,0.05,5.53,4.81
2004-12-27,75.6,94.26,0.1,5.52,4.75
2004-12-26,75.53,94.01,0.14,5.52,4.7
2004-12-25,75.38,93.91,0.18,5.56,4.55
2004-12-24,75.12,93.87,0.25,5.64,4.6
2004-12-23,74.88,93.88,0.41,5.81,4.72
2004-12-22,74.63,93.84,0.57,5.91,4.91
2004-12-21,74.48,93.87,0.72,6.09,4.85
2004-12-20,74.4,93.91,0.89,6.25,5.14
2004-12-19,74.18,93.89,0.96,6.35,5.4
2004-12-18,73.84,93.81,1.04,6.43,5.34
2004-12-17,73.65,93.74,1.1,6.54,5.44
2004-12-16,73.52,93.82,1.16,6.61,5.62
2004-12-15,73.42,93.81,1.3,6.73,5.85
2004-12-14,73.45,93.92,1.36,6.8,6.12
2004-12-13,73.72,94.13,1.4,6.87,6.05
2004-12-12,73.59,94.42,1.45,6.96,6.02
2004-12-11,73.2,94.52,1.52,7.09,5.97
2004-12-10,73.24,94.63,1.6,7.2,6.2
2004-12-09,73.46,94.74,1.67,7.23,6.25
2004-12-08,73.62,94.74,1.69,7.2,6.36
2004-12-07,73.76,94.74,1.68,7.22,6.24
2004-12-06,73.6,94.72,1.63,7.18,6.28
2004-12-05,73.61,94.74,1.63,7.19,6.19
2004-12-04,73.77,94.69,1.66,7.2,6.21
2004-12-03,73.61,94.68,1.6,7.2,6.15
2004-12-02,73.6,94.69,1.6,7.16,6.11
2004-12-01,73.36,94.56,1.65,7.23,6.09
2004-11-30,73,94.47,1.63,7.29,6.14
2004-11-29,72.4,94.1,1.63,7.32,6.05
2004-11-28,71.75,93.82,1.66,7.4,6.22
2004-11-27,71.54,93.62,1.75,7.53,6.28
2004-11-26,71.63,93.52,1.88,7.61,6.68
2004-11-25,71.48,93.46,1.93,7.66,6.63
2004-11-24,71.4,93.4,2,7.76,6.55
2004-11-23,71.42,93.35,2.17,7.92,6.57
2004-11-22,71.15,93.33,2.27,8.07,6.61
2004-11-21,71.28,93.25,2.39,8.24,6.5
2004-11-20,71.23,93.29,2.52,8.41,6.41
2004-11-19,71.22,93.26,2.68,8.56,6.29
2004-11-18,71.42,93.3,2.86,8.74,6.3
2004-11-17,71.31,93.2,2.98,8.91,6.3
2004-11-16,71.26,93.23,3.06,9.06,6.23
2004-11-15,71.32,93.26,3.25,9.23,6
2004-11-14,71.67,93.57,3.47,9.48,6.01
2004-11-13,72.14,93.84,3.65,9.65,6.05
2004-11-12,72.34,94.01,3.77,9.76,6.04
2004-11-11,72.54,94.21,3.89,9.91,5.68
2004-11-10,72.86,94.22,4.05,10.07,5.76
2004-11-09,72.6,94.16,4.13,10.21,5.64
2004-11-08,72.25,94.11,4.11,10.32,5.43
2004-11-07,71.94,94.06,4.19,10.41,5.51
2004-11-06,71.64,93.94,4.3,10.52,5.51
2004-11-05,71.34,93.88,4.33,10.61,5.51
2004-11-04,70.94,93.98,4.42,10.74,5.37
2004-11-03,70.8,93.99,4.56,10.86,5.32
2004-11-02,71,94.12,4.77,11.01,5.33
2004-11-01,71.12,94.23,5,11.17,5.26
2004-10-31,71.28,94.33,5.07,11.32,5.23
2004-10-30,71.29,94.36,5.18,11.44,5.23
2004-10-29,71.01,94.36,5.27,11.6,5.07
2004-10-28,71.05,94.4,5.38,11.74,4.96
2004-10-27,71.13,94.51,5.47,11.88,4.9
2004-10-26,71.06,94.58,5.54,12.04,4.57
2004-10-25,71.36,94.7,5.69,12.16,4.48
2004-10-24,71.52,94.71,5.87,12.27,4.68
2004-10-23,71.64,94.82,5.97,12.44,4.66
2004-10-22,71.72,95.05,6.04,12.62,4.45
2004-10-21,71.97,95.12,6.22,12.77,4.35
2004-10-20,72.27,95.08,6.35,12.9,4.24
2004-10-19,72.16,95.06,6.43,13.07,4.19
2004-10-18,71.72,95.02,6.45,13.24,3.93
2004-10-17,71.47,94.92,6.52,13.39,3.82
2004-10-16,71.24,94.86,6.66,13.56,3.75
2004-10-15,70.91,94.86,6.8,13.73,3.62
2004-10-14,70.82,94.76,6.95,13.91,3.46
2004-10-13,70.62,94.72,7.09,14.08,3.37
2004-10-12,70.28,94.61,7.18,14.23,3.19
2004-10-11,69.86,94.55,7.31,14.39,3.18
2004-10-10,69.56,94.5,7.44,14.59,3.22
2004-10-09,69.26,94.5,7.57,14.78,2.86
2004-10-08,69.12,94.45,7.74,14.98,2.61
2004-10-07,68.8,94.4,7.97,15.2,2.54
2004-10-06,68.36,94.35,8.12,15.44,2.4
2004-10-05,67.8,94.22,8.25,15.7,2.29
2004-10-04,67.39,94.12,8.39,15.9,2.18
2004-10-03,67.06,94.06,8.57,16.12,2.24
2004-10-02,66.8,94.03,8.68,16.32,2.12
2004-10-01,66.63,94.11,8.79,16.51,1.97
2004-09-30,66.72,94.08,8.9,16.67,1.98
2004-09-29,66.31,94.12,9,16.89,1.94
2004-09-28,65.98,94.11,9.11,17.08,1.85
2004-09-27,65.86,94.07,9.28,17.27,1.85
2004-09-26,65.74,94.02,9.45,17.45,1.8
2004-09-25,65.63,94,9.59,17.63,1.69
2004-09-24,65.56,93.93,9.72,17.78,1.63
2004-09-23,65.33,93.88,9.84,17.92,1.6
2004-09-22,65.19,93.8,9.95,18.05,1.56
2004-09-21,65.04,93.75,10.08,18.23,1.58
2004-09-20,64.85,93.8,10.17,18.37,1.55
2004-09-19,64.75,93.71,10.28,18.5,1.47
2004-09-18,64.78,93.7,10.38,18.59,1.35
2004-09-17,64.69,93.61,10.48,18.69,1.41
2004-09-16,64.39,93.4,10.61,18.79,1.48
2004-09-15,64.04,93.3,10.71,18.9,1.43
2004-09-14,63.84,93.18,10.83,18.97,1.48
2004-09-13,63.49,92.98,10.95,19.09,1.54
2004-09-12,63.07,92.88,11.06,19.2,1.56
2004-09-11,63.02,92.74,11.19,19.3,1.59
2004-09-10,62.58,92.59,11.29,19.47,1.61
2004-09-09,62.08,92.48,11.4,19.66,1.69
2004-09-08,61.87,92.28,11.53,19.8,1.77
2004-09-07,61.82,92.18,11.63,19.9,1.79
2004-09-06,61.79,92.16,11.77,19.98,1.86
2004-09-05,61.91,92.04,11.91,20.07,1.91
2004-09-04,61.82,91.95,12.06,20.2,2.03
2004-09-03,61.5,91.74,12.19,20.35,2.13
2004-09-02,61.18,91.66,12.29,20.5,2.15
2004-09-01,60.88,91.56,12.39,20.65,2.1
2004-08-31,60.58,91.36,12.49,20.77,2
2004-08-30,60.54,91.19,12.61,20.87,1.98
2004-08-29,60.51,91.1,12.69,20.94,1.96
2004-08-28,60.48,91,12.76,21.03,1.93
2004-08-27,60.11,90.84,12.83,21.14,1.88
2004-08-26,60.23,90.71,12.9,21.15,1.85
2004-08-25,60.42,90.66,12.98,21.17,1.79
2004-08-24,60.2,90.64,13.02,21.26,1.58
2004-08-23,59.9,90.41,13.09,21.35,1.63
2004-08-22,59.62,90.14,13.13,21.39,1.5
2004-08-21,59.27,89.96,13.2,21.46,1.5
2004-08-20,59,89.89,13.26,21.57,1.44
2004-08-19,59.02,89.82,13.33,21.63,1.35
2004-08-18,58.99,89.71,13.41,21.7,1.26
2004-08-17,59.07,89.63,13.51,21.77,1.22
2004-08-16,58.98,89.62,13.6,21.89,1.23
2004-08-15,58.88,89.55,13.69,22,1.19
2004-08-14,58.84,89.52,13.74,22.08,1.18
2004-08-13,58.67,89.36,13.8,22.16,1.2
2004-08-12,58.51,89.19,13.83,22.24,1.15
2004-08-11,57.91,89.1,13.86,22.43,1.08
2004-08-10,57.58,88.97,13.92,22.53,1.03
2004-08-09,57.67,88.89,13.95,22.53,1.06
2004-08-08,57.63,88.9,13.94,22.54,0.96
2004-08-07,57.26,88.78,13.97,22.65,0.89
2004-08-06,57.08,88.67,13.94,22.71,0.77
2004-08-05,56.89,88.49,13.93,22.7,0.75
2004-08-04,56.59,88.36,13.94,22.73,0.76
2004-08-03,56.4,88.31,13.94,22.77,0.84
2004-08-02,56.27,88.21,13.94,22.78,0.85
2004-08-01,56.24,88.13,13.93,22.77,0.85
2004-07-31,56.19,88.07,13.9,22.79,0.8
2004-07-30,56.01,87.91,13.94,22.86,0.7
2004-07-29,56.1,87.99,13.97,22.88,0.62
2004-07-28,56.2,88.08,13.97,22.86,0.62
2004-07-27,56.34,88.11,13.98,22.83,0.62
2004-07-26,56.4,88.05,13.96,22.82,0.62
2004-07-25,56.29,87.98,13.96,22.81,0.57
2004-07-24,56.36,88.02,13.95,22.79,0.61
2004-07-23,56.87,88.13,13.9,22.64,0.71
2004-07-22,57.21,88.22,13.85,22.51,0.89
2004-07-21,57.47,88.38,13.79,22.42,0.9
2004-07-20,57.68,88.48,13.72,22.3,0.89
2004-07-19,57.84,88.57,13.65,22.21,0.84
2004-07-18,58.08,88.66,13.56,22.09,0.97
2004-07-17,58.17,88.71,13.49,21.98,1.08
2004-07-16,58.12,88.74,13.41,21.88,1.15
2004-07-15,58.2,88.81,13.31,21.76,1.28
2004-07-14,57.99,88.84,13.21,21.67,1.32
2004-07-13,57.8,88.83,13.09,21.58,1.33
2004-07-12,57.97,88.9,12.99,21.36,1.47
2004-07-11,58.01,89.02,12.89,21.21,1.5
2004-07-10,58.1,89.09,12.82,21.08,1.67
2004-07-09,57.9,89.08,12.71,21,1.77
2004-07-08,57.74,89.07,12.69,20.91,1.82
2004-07-07,57.31,89.14,12.65,20.9,1.69
2004-07-06,57.36,89.27,12.64,20.83,1.88
2004-07-05,57.18,89.27,12.6,20.82,1.96
2004-07-04,56.96,89.23,12.52,20.76,1.95
2004-07-03,56.77,89.2,12.47,20.7,1.88
2004-07-02,56.66,89.12,12.39,20.67,1.8
2004-07-01,56.53,89.14,12.33,20.59,1.78
2004-06-30,56.48,89.16,12.25,20.46,1.72
2004-06-29,56.57,89.09,12.22,20.33,1.7
2004-06-28,56.77,89.24,12.18,20.25,1.76
2004-06-27,56.7,89.15,12.12,20.24,1.69
2004-06-26,56.53,89.02,12.06,20.21,1.67
2004-06-25,56.42,89.12,12.02,20.19,1.61
2004-06-24,56.7,89.2,11.96,20.12,1.59
2004-06-23,56.84,89.26,11.85,20.05,1.59
2004-06-22,56.97,89.16,11.79,19.96,1.7
2004-06-21,56.95,89.12,11.69,19.9,1.57
2004-06-20,57.09,89.18,11.62,19.8,1.61
2004-06-19,57.32,89.18,11.57,19.69,1.7
2004-06-18,57.16,89.24,11.47,19.59,1.66
2004-06-17,57.16,89.32,11.41,19.47,1.75
2004-06-16,57.31,89.37,11.32,19.36,1.85
2004-06-15,57.29,89.34,11.25,19.29,1.89
2004-06-14,57.43,89.32,11.17,19.22,1.88
2004-06-13,57.41,89.24,11.14,19.13,1.89
2004-06-12,57.37,89.38,11.07,19.05,1.89
2004-06-11,57.75,89.51,11.04,18.93,2.04
2004-06-10,57.67,89.41,10.96,18.87,2.08
2004-06-09,57.52,89.28,10.89,18.78,2
2004-06-08,57.26,89.2,10.84,18.73,1.93
2004-06-07,57.52,89.28,10.76,18.67,1.99
2004-06-06,57.37,89.25,10.63,18.59,2
2004-06-05,57.28,89.22,10.55,18.51,1.95
2004-06-04,57.19,89.36,10.47,18.42,1.99
2004-06-03,57.53,89.35,10.42,18.33,2.16
2004-06-02,57.88,89.41,10.33,18.19,2.21
2004-06-01,57.78,89.39,10.28,18.14,2.17
2004-05-31,57.91,89.51,10.19,18.1,2.23
2004-05-30,57.96,89.61,10.08,17.99,2.25
2004-05-29,57.98,89.61,9.92,17.88,2.31
2004-05-28,57.84,89.48,9.79,17.79,2.27
2004-05-27,57.54,89.44,9.64,17.69,2.21
2004-05-26,57.56,89.49,9.55,17.56,2.15
2004-05-25,57.65,89.62,9.45,17.46,2.22
2004-05-24,57.72,89.74,9.33,17.31,2.32
2004-05-23,57.49,89.75,9.2,17.2,2.2
2004-05-22,57.39,89.65,9.09,17.08,2.2
2004-05-21,57.55,89.83,8.96,16.92,2.25
2004-05-20,57.65,89.77,8.87,16.79,2.28
2004-05-19,57.37,89.73,8.73,16.7,2.12
2004-05-18,56.94,89.7,8.63,16.62,2.07
2004-05-17,57.03,89.76,8.51,16.47,2.06
2004-05-16,56.94,89.7,8.39,16.31,1.98
2004-05-15,56.68,89.72,8.27,16.24,2
2004-05-14,56.69,89.7,8.18,16.13,1.97
2004-05-13,57,89.83,8.1,16.01,2.05
2004-05-12,57.2,89.92,8,15.9,2.05
2004-05-11,57.31,89.94,7.89,15.77,2.04
2004-05-10,57.3,89.92,7.78,15.64,2.03
2004-05-09,57.24,89.9,7.74,15.59,2.09
2004-05-08,57.14,89.87,7.67,15.49,2.16
2004-05-07,57.26,89.8,7.6,15.43,2.23
2004-05-06,57.09,89.53,7.48,15.41,2.17
2004-05-05,57.1,89.46,7.36,15.34,2.11
2004-05-04,57.26,89.58,7.28,15.25,2.2
2004-05-03,57.45,89.54,7.15,15.17,2.25
2004-05-02,57.46,89.51,7.05,15.03,2.33
2004-05-01,57.4,89.39,6.93,14.9,2.47
2004-04-30,57.63,89.4,6.87,14.76,2.64
2004-04-29,57.74,89.48,6.77,14.66,2.77
2004-04-28,57.48,89.51,6.65,14.57,2.75
2004-04-27,57.27,89.53,6.53,14.49,2.79
2004-04-26,57.35,89.57,6.44,14.36,2.86
2004-04-25,57.26,89.52,6.35,14.28,2.84
2004-04-24,57.44,89.58,6.2,14.16,2.73
2004-04-23,57.63,89.63,6.11,14.03,2.77
2004-04-22,58.04,89.83,6.05,13.88,2.77
2004-04-21,58.3,89.93,5.97,13.71,2.75
2004-04-20,58.33,90.04,5.91,13.55,2.84
2004-04-19,58.39,90.05,5.79,13.39,2.89
2004-04-18,58.45,90.1,5.7,13.24,2.92
2004-04-17,58.63,90.21,5.61,13.16,2.96
2004-04-16,58.78,90.36,5.51,13.06,2.96
2004-04-15,58.92,90.39,5.41,12.95,2.9
2004-04-14,58.71,90.45,5.3,12.88,2.84
2004-04-13,59,90.47,5.21,12.75,2.95
2004-04-12,59.37,90.56,5.14,12.61,3.06
2004-04-11,59.53,90.57,5.04,12.51,3.05
2004-04-10,59.61,90.6,4.96,12.41,3.18
2004-04-09,59.62,90.53,4.87,12.32,3.17
2004-04-08,59.99,90.61,4.74,12.16,3.16
2004-04-07,59.92,90.59,4.64,12.03,3.12
2004-04-06,60.02,90.68,4.55,11.94,3.19
2004-04-05,60.28,90.63,4.4,11.83,3.17
2004-04-04,60.3,90.55,4.27,11.71,3.15
2004-04-03,60.19,90.43,4.17,11.61,3.12
2004-04-02,60.26,90.18,4.11,11.48,3.09
2004-04-01,60.22,90.26,4.03,11.39,3.1
2004-03-31,60.06,90.26,3.89,11.29,3.05
2004-03-30,60.33,90.39,3.85,11.16,3.07
2004-03-29,60.52,90.48,3.8,11.11,3.14
2004-03-28,60.81,90.45,3.75,11.02,3.08
2004-03-27,60.89,90.52,3.7,10.99,3.14
2004-03-26,61.22,90.66,3.64,10.91,3.05
2004-03-25,61.53,90.71,3.62,10.82,3.19
2004-03-24,61.62,90.75,3.55,10.77,3.31
2004-03-23,61.55,90.85,3.46,10.7,3.36
2004-03-22,61.75,90.99,3.41,10.57,3.51
2004-03-21,61.76,91.18,3.4,10.53,3.41
2004-03-20,61.94,91.36,3.44,10.52,3.49
2004-03-19,62.54,91.61,3.44,10.46,3.51
2004-03-18,62.68,91.89,3.4,10.47,3.53
2004-03-17,63.15,92.03,3.44,10.45,3.51
2004-03-16,63.8,92.2,3.48,10.43,3.74
2004-03-15,64.2,92.26,3.38,10.32,3.81
2004-03-14,64.28,92.19,3.28,10.18,3.71
2004-03-13,64.03,92.08,3.16,10.11,3.64
2004-03-12,64.11,92.08,3.07,9.95,3.59
2004-03-11,64.32,92.1,2.96,9.83,3.69
2004-03-10,64.4,92.13,2.84,9.67,3.7
2004-03-09,64.23,92.09,2.77,9.58,3.7
2004-03-08,64.51,92.17,2.7,9.47,3.92
2004-03-07,64.4,92.22,2.65,9.46,3.82
2004-03-06,64.43,92.07,2.53,9.4,3.84
2004-03-05,64.72,92.13,2.41,9.28,3.78
2004-03-04,64.68,92.09,2.29,9.17,3.77
2004-03-03,64.82,92.05,2.19,9.03,3.92
2004-03-02,64.94,92.14,2.05,8.91,3.96
2004-03-01,65.1,92.22,1.96,8.77,3.86
2004-02-29,64.92,92.19,1.96,8.75,3.83
2004-02-28,65.27,92.21,1.96,8.71,3.88
2004-02-27,65.49,92.26,2,8.7,3.94
2004-02-26,65.75,92.46,2.02,8.67,4.14
2004-02-25,66.14,92.49,2.02,8.62,4.35
2004-02-24,66.27,92.55,2.01,8.57,4.52
2004-02-23,66.2,92.65,1.98,8.56,4.49
2004-02-22,66.43,92.63,1.98,8.51,4.58
2004-02-21,66.49,92.46,1.94,8.44,4.45
2004-02-20,66.63,92.3,1.9,8.37,4.55
2004-02-19,66.93,92.29,1.92,8.31,4.79
2004-02-18,67.14,92.36,1.9,8.24,4.93
2004-02-17,67.54,92.62,1.87,8.17,4.95
2004-02-16,67.87,92.8,1.81,8.1,4.83
2004-02-15,67.85,92.72,1.77,8.03,4.77
2004-02-14,67.76,92.72,1.7,7.97,4.63
2004-02-13,67.8,92.82,1.65,7.91,4.67
2004-02-12,67.85,92.86,1.52,7.83,4.54
2004-02-11,68.04,92.87,1.38,7.75,4.33
2004-02-10,67.98,92.88,1.26,7.72,4.07
2004-02-09,68.1,92.86,1.18,7.64,3.91
2004-02-08,68.53,92.86,1.11,7.54,4.02
2004-02-07,68.76,93.01,1.02,7.47,3.9
2004-02-06,69.1,93.25,0.96,7.39,3.92
2004-02-05,69.51,93.34,0.91,7.28,4.03
2004-02-04,69.62,93.49,0.85,7.2,3.81
2004-02-03,69.84,93.49,0.82,7.15,3.75
2004-02-02,69.89,93.37,0.82,7.08,3.78
2004-02-01,70.13,93.4,0.89,7.04,3.74
2004-01-31,70.76,93.47,0.94,7.03,3.83
2004-01-30,71.35,93.64,0.98,6.97,4.18
2004-01-29,71.89,93.79,0.97,6.9,4.26
2004-01-28,72.58,94.03,1.03,6.84,4.43
2004-01-27,72.89,94.12,1.12,6.83,4.47
2004-01-26,73.26,94.23,1.2,6.82,4.55
2004-01-25,73.55,94.4,1.25,6.86,4.75
2004-01-24,73.99,94.55,1.28,6.87,4.73
2004-01-23,74.52,94.63,1.34,6.86,4.77
2004-01-22,74.81,94.7,1.42,6.89,4.76
2004-01-21,75.11,94.96,1.46,6.92,4.83
2004-01-20,75.55,95.1,1.48,6.91,4.9
2004-01-19,75.6,95.23,1.46,6.91,4.98
2004-01-18,75.71,95.33,1.43,6.89,4.99
2004-01-17,75.85,95.25,1.37,6.82,5.19
2004-01-16,75.75,95.13,1.29,6.76,5.23
2004-01-15,75.48,95,1.21,6.72,5.09
2004-01-14,75.19,94.82,1.11,6.67,5
2004-01-13,74.88,94.61,0.96,6.57,4.97
2004-01-12,74.41,94.46,0.78,6.46,5.01
2004-01-11,74.19,94.41,0.68,6.38,5.14
2004-01-10,74.11,94.4,0.57,6.28,5.09
2004-01-09,73.74,94.37,0.48,6.19,5.12
